frequency,monetarytotal,monetaryavg,monetarystd,totalquantity,avgquantitypertransaction,preferreddayofweek,preferredhour,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,uniqueinvoices,age,supportticketscount,satisfactionscore,rfmsegment,agecategory,spendingcategory,loyaltylevel,churn,regyear,regday,avgbasketvalue,purchaseintensity,returnimpact,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,country_targetenc,customertype_Nouveau,customertype_Occasionnel,customertype_Perdu,customertype_Régulier,preferredtimeofday_Matin,preferredtimeofday_Midi,preferredtimeofday_Soir,region_Amérique du Nord,region_Amérique du Sud,region_Asie,region_Autre,region_Europe centrale,region_Europe continentale,region_Europe de l'Est,region_Europe du Nord,region_Europe du Sud,region_Moyen-Orient,region_Océanie,region_UK,churnriskcategory_Faible,churnriskcategory_Moyen,churnriskcategory_Élevé,weekendpreference_Semaine,weekendpreference_Weekend,basketsizecategory_Moyen,basketsizecategory_Petit,productdiversity_Modéré,productdiversity_Spécialisé,gender_M,gender_Unknown,accountstatus_Closed,accountstatus_Pending,accountstatus_Suspended
4,226.75,18.89583333333333,3.697939127119155,95.0,7.916666666666667,2,12,0.0,27.27272727272728,7,1.75,1,0,0,0.0,4,61.0,2.0,1.0,-1,4,-1,-1,0,2010,9,45.35,0.013201320132013201,0.0,3.836221292011864,0.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False
6,1049.37,16.144153846153845,32.05769383530982,310.0,4.769230769230769,2,12,0.0,4.203125,46,7.666666666666667,1,0,0,0.0,6,72.0,1.0,2.0,-1,5,-1,-1,1,2010,3,149.91,0.022058823529411766,0.0,5.016683632630459,0.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
4,2030.33,50.75825,53.16003761683278,959.0,23.975,1,9,0.0,8.35897435897436,35,8.75,1,1,0,0.025,4,69.0,2.0,3.0,-1,5,-1,-1,0,2010,27,406.066,0.012195121951219513,50.758250000000004,6.008975334457895,3.9465838397292696,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11,3589.26875,16.45293103448276,7.674131620825337,2040.0,8.793103448275861,1,13,0.1336206896551724,1.593073593073593,129,10.75,1,2,0,0.0086206896551724,12,49.0,2.0,3.0,-1,-1,-1,-1,0,2010,21,299.10572916666666,0.029490616621983913,30.941971982758574,5.704134843122696,3.463920881105143,1.2246467991473532e-16,-1.0,0.0,1.0,0.2631578947368421,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
4,811.02,4.5056666666666665,4.749451259100343,414.0,2.3,2,14,0.0,2.0670391061452515,133,33.25,1,2,0,0.0111111111111111,4,49.0,0.0,5.0,-1,-1,-1,-1,0,2010,15,162.204,0.010752688172043012,9.011333333333324,5.095000952033568,2.3037177845899786,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,161.00000000000003,17.888888888888893,6.67845312262586,38.0,4.222222222222222,2,13,0.0,0.0,9,9.0,1,0,0,0.0,1,54.0,3.0,2.0,-1,3,-1,-1,1,2010,23,80.50000000000001,0.5,0.0,4.400603020246817,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
4,800.24,23.536470588235293,42.11564107940673,407.0,11.970588235294118,2,13,0.0,9.12121212121212,33,8.25,1,0,0,0.0,4,68.0,2.0,2.0,-1,5,-1,-1,0,2010,29,160.048,0.013201320132013201,0.0,5.081702457196528,0.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,2575.0,29.94186046511628,30.769113371600728,1306.0,15.186046511627907,2,14,0.0,4.023529411764706,59,19.666666666666668,1,0,0,0.0,3,49.0,4.0,4.0,-1,-1,-1,-1,0,2010,12,643.75,0.00872093023255814,0.0,6.468862644761455,0.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7,3589.26875,31.847309523809525,27.0369316523465,2176.125,26.35952380952381,2,13,0.0,0.883054892601432,219,31.285714285714285,1,0,0,0.0,7,38.0,3.0,2.0,-1,2,-1,-1,0,2010,20,448.65859375,0.01876675603217158,0.0,6.108488614265069,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,493.67,18.98730769230769,13.03412031790172,246.0,9.461538461538462,2,10,0.0,7.48,18,3.6,1,1,0,0.0384615384615384,5,26.0,3.0,2.0,-1,1,-1,-1,1,2010,25,82.27833333333334,0.026455026455026454,18.987307692307663,4.422188411298257,2.995097456715796,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1,115.65,23.130000000000003,4.628660713424566,51.0,10.2,2,13,0.0,0.0,5,5.0,1,0,0,0.0,1,49.0,1.0,3.0,-1,-1,-1,-1,1,2010,6,57.825,0.5,0.0,4.074566934613427,0.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
5,1198.23,17.88402985074627,5.997743024924862,441.0,6.582089552238806,4,13,0.1641791044776119,5.075757575757576,61,12.2,1,0,0,0.0,5,35.0,1.0,1.0,-1,2,-1,-1,0,2010,13,199.705,0.014792899408284023,0.0,5.3018361682971555,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
11,2888.7500000000005,67.18023255813955,69.31763942647582,1343.0,31.232558139534884,1,13,0.0,8.547619047619047,27,2.25,1,0,0,0.0,12,21.0,5.0,0.0,-1,0,-1,-1,0,2010,22,240.7291666666667,0.030054644808743168,0.0,5.487817953439655,0.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2,363.6000000000001,30.300000000000008,19.81780650186732,136.0,11.333333333333334,2,13,0.0,0.0,11,5.5,1,1,0,0.0833333333333333,2,42.0,1.0,5.0,-1,2,-1,-1,1,2010,26,121.20000000000003,1.0,30.299999999999994,4.805659046737495,3.4436180975461075,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True
2,379.8299999999999,7.166603773584904,4.222276520203575,185.0,3.490566037735849,2,13,0.0,7.019230769230769,48,24.0,1,0,0,0.0,2,49.0,1.0,0.0,-1,-1,-1,-1,0,2010,17,126.60999999999997,0.00546448087431694,0.0,4.848978737745885,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,487.75,18.064814814814813,4.12512971392357,160.0,5.925925925925926,2,14,0.0,0.0,27,27.0,1,0,0,0.0,1,49.0,3.0,1.0,-1,-1,-1,-1,1,2010,3,243.875,0.5,0.0,5.500747876264705,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11,3589.26875,22.45851600880908,56.724447630901416,2176.125,13.074707775707267,3,14,0.0701338302558021,0.047610979329041,1794,7.233870967741935,1,226,2,0.0382856174826359,248,67.0,2.0,0.0,-1,5,-1,-1,0,2010,18,299.10572916666666,0.029490616621983913,137.4173704048787,5.704134843122696,4.930273544013781,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.3333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
5,2158.3700000000003,19.44477477477478,22.178149805888875,1148.0,10.342342342342342,6,11,0.5405405405405406,2.4727272727272727,80,16.0,1,0,0,0.0,5,75.0,6.0,4.0,-1,5,-1,-1,1,2010,31,359.7283333333334,0.01824817518248175,0.0,5.888125135790243,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.3324050632911392,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
11,3589.26875,5.053335838657146,9.97603541966394,2176.125,2.864211449329826,2,12,0.1440561192534135,0.0384615384615384,1331,7.875739644970414,1,136,0,0.0170362019290993,169,49.0,1.0,5.0,-1,-1,-1,-1,0,2010,16,299.10572916666666,0.02956989247311828,61.14750720280583,5.704134843122696,4.129510707784753,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
11,3589.26875,15.932173913043478,17.09982888294754,2176.125,10.281329923273658,2,14,0.289002557544757,0.8589743589743589,226,17.384615384615383,1,52,0,0.1329923273657289,13,43.0,4.0,5.0,-1,2,-1,-1,0,2010,3,299.10572916666666,0.03206997084548105,477.3452046035806,5.704134843122696,6.170332657204231,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.2631578947368421,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
11,2611.58,5.192007952286282,6.33036259479739,1639.0,3.2584493041749503,3,12,0.1630218687872763,0.7250996015936255,299,18.6875,1,3,0,0.0059642147117296,16,70.0,1.0,5.0,-1,5,-1,-1,0,2010,14,217.63166666666666,0.02972972972972973,15.57602385685879,5.387388426489244,2.8079573053170352,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1,101.55,12.69375,2.691579130229264,71.0,8.875,2,14,0.0,0.0,8,8.0,1,0,0,0.0,1,19.0,2.0,3.0,-1,0,-1,-1,1,2010,27,50.775,0.5,0.0,3.946907407281648,0.0,-2.4492935982947064e-16,1.0,0.0,1.0,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
6,1764.3600000000004,38.35565217391305,34.974554347231354,999.0,21.717391304347824,2,14,0.0,6.488888888888889,24,4.0,1,2,0,0.0434782608695652,6,49.0,1.0,1.0,-1,-1,-1,-1,0,2010,30,252.05142857142863,0.02040816326530612,76.71130434782607,5.533592743055844,4.3530007338933885,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11,3589.26875,45.53805882352941,49.04616622788497,2176.125,23.194117647058825,3,15,0.0,0.5976331360946746,99,7.615384615384615,1,11,0,0.0647058823529411,13,49.0,4.0,1.0,-1,-1,-1,-1,1,2010,21,299.10572916666666,0.102803738317757,232.24680147058797,5.704134843122696,5.452097126752779,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11,3589.26875,22.118407557354928,16.654215419661274,2176.125,12.758434547908232,2,13,0.0553306342780027,0.4743243243243243,233,4.66,1,21,0,0.0283400809716599,50,64.0,0.0,2.0,-1,4,-1,-1,0,2010,27,299.10572916666666,0.02972972972972973,101.72016700404852,5.704134843122696,4.632008465758559,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False
11,3589.26875,18.48611111111111,13.850907820424943,2176.125,8.434640522875817,3,10,0.0620915032679738,1.147540983606557,184,4.487804878048781,1,4,0,0.0130718954248366,41,77.0,1.0,1.0,-1,5,-1,-1,0,2010,19,299.10572916666666,0.02956989247311828,46.918545751633985,5.704134843122696,3.8695026059267095,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False
2,287.59000000000003,11.5036,9.749326421177344,239.0,9.56,4,10,0.0,14.625,25,12.5,1,0,0,0.0,2,24.0,2.0,4.0,-1,0,-1,-1,0,2010,9,95.86333333333334,0.005681818181818182,0.0,4.573301050313697,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
11,2781.5,13.05868544600939,14.25893189652838,2094.0,9.830985915492958,1,13,0.0751173708920187,1.3349056603773586,72,3.789473684210526,1,4,0,0.0187793427230046,19,61.0,0.0,5.0,-1,4,-1,-1,0,2009,31,231.79166666666666,0.03754266211604096,52.2347417840373,5.450143919111203,3.9747112242624096,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False
3,243.69000000000003,27.07666666666667,23.92909108177743,143.0,15.88888888888889,2,15,0.0,35.875,9,3.0,1,1,0,0.1111111111111111,3,49.0,1.0,3.0,-1,-1,-1,-1,0,2010,5,60.92250000000001,0.010416666666666666,27.076666666666668,4.125883603143439,3.3349388636591626,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,357.94999999999993,5.342537313432834,5.06367256328172,155.0,2.313432835820896,2,15,0.0,0.0,64,64.0,1,0,0,0.0,1,49.0,0.0,5.0,-1,-1,-1,-1,1,2010,18,178.97499999999997,0.5,0.0,5.192817952355367,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,538.8100000000001,28.35842105263158,30.674277726379927,159.0,8.368421052631579,1,9,0.0,3.388888888888889,16,8.0,1,0,0,0.0,2,64.0,2.0,5.0,-1,4,-1,-1,1,2010,17,179.60333333333335,0.03225806451612903,0.0,5.196303097807758,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
9,2070.9700000000003,15.5712030075188,8.063297791169678,1626.0,12.225563909774436,0,13,0.1203007518796992,2.765151515151515,117,13.0,1,3,0,0.0225563909774436,9,52.0,2.0,4.0,-1,3,-1,-1,0,2010,12,207.09700000000004,0.024390243902439025,46.713609022556376,5.338004317149592,3.865216661658827,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False
4,1388.81,30.86244444444444,22.47097250348825,477.0,10.6,2,15,0.0,8.386363636363637,36,9.0,1,0,0,0.0,4,31.0,3.0,5.0,-1,1,-1,-1,0,2010,6,277.762,0.01078167115902965,0.0,5.630358371175087,0.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
