recency,frequency,monetarytotal,monetaryavg,monetarystd,avgquantitypertransaction,customertenuredays,firstpurchasedaysago,preferreddayofweek,preferredhour,preferredmonth,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,totaltransactions,uniqueinvoices,age,supportticketscount,satisfactionscore,churn,regyear,regday,monetaryperday,avgbasketvalue,purchaseintensity,tenureratio,productdiversityratio,returnimpact,customerscorenormalized,monetaryperday_log,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,rfmsegment_dormants,rfmsegment_fidèles,rfmsegment_potentiels,agecategory_25-34,agecategory_35-44,agecategory_45-54,agecategory_55-64,agecategory_65+,agecategory_inconnu,spendingcategory_low,spendingcategory_medium,spendingcategory_vip,customertype_nouveau,customertype_occasionnel,customertype_perdu,customertype_régulier,favoriteseason_hiver,favoriteseason_printemps,favoriteseason_été,preferredtimeofday_matin,preferredtimeofday_midi,preferredtimeofday_soir,region_amérique du nord,region_amérique du sud,region_asie,region_autre,region_europe centrale,region_europe continentale,region_europe de l'est,region_europe du nord,region_europe du sud,region_moyen-orient,region_océanie,region_uk,loyaltylevel_jeune,loyaltylevel_nouveau,loyaltylevel_établi,churnriskcategory_faible,churnriskcategory_moyen,churnriskcategory_élevé,weekendpreference_semaine,basketsizecategory_moyen,basketsizecategory_petit,productdiversity_modéré,productdiversity_spécialisé,gender_m,gender_unknown,accountstatus_closed,accountstatus_pending,accountstatus_suspended,country_austria,country_bahrain,country_belgium,country_canada,country_channel islands,country_cyprus,country_czech republic,country_denmark,country_eire,country_european community,country_finland,country_france,country_germany,country_greece,country_iceland,country_israel,country_italy,country_lebanon,country_malta,country_netherlands,country_norway,country_poland,country_portugal,country_rsa,country_saudi arabia,country_singapore,country_spain,country_sweden,country_switzerland,country_usa,country_united arab emirates,country_unspecified,cluster,segment
57,2,239.92,10.431304347826083,21.67213739183182,10.478260869565217,316,374,3,14,10,0.0,14.363636363636363,23,11.5,1,0,0,0.0,23,2,32.0,2.0,3.0,0,2010,18,-0.3891311484637623,-0.8028496764814603,-0.7249291377592832,-0.5228568706202035,-0.3857895323903303,-0.3331077717589623,-0.2180752649656293,1.6363819835422828,4.394119882361265,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
40,4,990.8400000000004,47.18285714285715,50.33315379974289,29.047619047619047,333,374,0,12,10,0.0,16.65,18,4.5,1,1,0,0.0476190476190476,21,4,49.0,1.0,4.0,0,2010,4,-0.3140799529729288,-0.0530499941113451,-0.713950665842234,-0.5234693178292164,-0.7631225945664694,0.2166279429567037,-0.1845698539526812,3.22552682855776,5.294148689675818,3.8750032968576296,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
374,1,313.49000000000007,4.415352112676057,3.77889206400346,2.7746478873239435,1,374,2,12,12,0.0,0.0,69,69.0,1,0,0,0.0,71,1,79.0,3.0,3.0,1,2010,19,-0.4014980442042252,-0.3158279444093052,1.2001459128953138,3.289702525870042,2.103990099181733,-0.3331077717589623,-0.1052186459402911,0.6075747677645699,5.060979805197925,0.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
54,2,423.04,3.305,2.477535923446622,1.8046875,319,374,0,12,10,0.0,2.5118110236220472,110,55.0,1,0,0,0.0,128,2,79.0,1.0,3.0,0,2010,27,-0.3758106464548764,-0.4156260063902676,-0.7250437255599175,-0.5229696779921577,2.3050282060788563,-0.3331077717589623,-0.2094949610510369,2.162361225766209,4.955920949906855,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
186,6,1607.0600000000002,15.0192523364486,5.904255373135322,8.672897196261681,187,374,2,15,1,0.0,1.7452830188679245,72,12.0,1,0,0,0.0,107,6,49.0,6.0,0.0,1,2010,17,-0.3724299521360868,0.1462204830332243,-0.6753231849173563,-0.5146003310558965,-0.1427764361410605,-0.3331077717589623,-0.0916919991895756,2.261127870020943,5.440597873804808,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
71,4,226.75,18.89583333333333,3.697939127119155,7.916666666666667,302,373,2,12,4,0.0,27.27272727272728,7,1.75,1,0,0,0.0,12,4,61.0,2.0,1.0,0,2010,9,-0.3928302487399576,-1.022492111018224,-0.7115769487128865,-0.5223009002941807,-0.967253595415856,-0.3331077717589623,-0.2176799058910219,1.422940984229665,3.836221292011864,0.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
102,6,1049.37,16.144153846153845,32.05769383530982,4.769230769230769,271,373,2,12,6,0.0,4.203125,46,7.666666666666667,1,0,0,0.0,65,6,72.0,1.0,2.0,1,2010,3,-0.366456834617261,-0.3591876066811484,-0.6944173273159016,-0.5208661522916002,-0.4874131908218432,-0.3331077717589623,-0.1687484951463121,2.414846982014323,5.016683632630459,0.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
46,4,2030.33,50.75825,53.16003761683278,23.975,327,373,1,9,4,0.0,8.35897435897436,35,8.75,1,1,0,0.025,40,4,69.0,2.0,3.0,0,2010,27,-0.242770384951674,1.2658069286379785,-0.7135262541839773,-0.5232604091865437,-0.4476474114355991,0.258285470006404,-0.1349805381087815,3.788691092549819,6.008975334457895,3.9465838397292696,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
2,4,811.02,4.5056666666666665,4.749451259100343,2.3,371,373,2,14,12,0.0,2.0670391061452515,133,33.25,1,2,0,0.0111111111111111,180,4,49.0,0.0,5.0,0,2010,15,0.6083032102386692,-0.2811973085143541,-0.7163206778980185,-0.5246359116115958,1.3709742324952998,-0.2281151521822767,-0.197533742554771,5.603372647057163,5.095000952033568,2.3037177845899786,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
373,1,161.00000000000003,17.888888888888893,6.67845312262586,4.222222222222222,1,373,2,13,12,0.0,0.0,9,9.0,1,0,0,0.0,9,1,54.0,3.0,2.0,1,2010,23,-0.403017377275909,-0.7995086247189871,1.2001459128953138,3.2795036133824897,-0.6796144578553566,-0.3331077717589623,-0.1052186459402911,0.3580109494814746,4.400603020246817,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
71,4,800.24,23.536470588235293,42.11564107940673,11.970588235294118,302,373,2,13,12,0.0,9.12121212121212,33,8.25,1,0,0,0.0,34,4,68.0,2.0,2.0,0,2010,29,-0.3629857698232844,-0.2948744748432633,-0.7115769487128865,-0.5223009002941807,-0.4847621388627603,-0.3331077717589623,-0.1886509554501582,2.494398496382071,5.081702457196528,0.0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
30,3,2575.0,29.94186046511628,30.769113371600728,15.186046511627907,343,373,2,14,11,0.0,4.023529411764706,59,19.666666666666668,1,0,0,0.0,86,3,49.0,4.0,4.0,0,2010,12,-0.0933969494149871,2.773619359862668,-0.7202567979814856,-0.5238013044319131,0.2714504324656492,-0.3331077717589623,-0.1155934273922552,4.431584553199644,6.468862644761455,0.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
185,5,493.67,18.98730769230769,13.03412031790172,9.461538461538462,188,373,2,10,6,0.0,7.48,18,3.6,1,1,0,0.0384615384615384,26,5,26.0,3.0,2.0,1,2010,25,-0.3946855791500554,-0.7882272885463325,-0.6859005732822513,-0.5147076819866166,-0.8187946857072111,-0.1118833314256114,-0.1830877561773757,1.2958607125460029,4.422188411298257,2.995097456715796,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
373,1,115.65,23.130000000000003,4.628660713424566,10.2,1,373,2,13,12,0.0,0.0,5,5.0,1,0,0,0.0,5,1,49.0,1.0,3.0,1,2010,6,-0.4034717124249011,-0.9433535906317948,1.2001459128953138,3.2795036133824897,-0.8651880949911626,-0.3331077717589623,-0.1052186459402911,0.2694350527522716,4.074566934613427,0.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
36,5,1198.23,17.88402985074627,5.997743024924862,6.582089552238806,337,373,4,13,4,0.1641791044776119,5.075757575757576,61,12.2,1,0,0,0.0,67,5,35.0,1.0,1.0,0,2010,13,-0.2832889112291233,-0.0432996208982038,-0.7084935857629929,-0.523604469771616,-0.1538224859705729,-0.3331077717589623,-0.175760761911329,3.508094553896116,5.301836168297156,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
8,11,2888.7500000000005,67.18023255813955,69.31763942647582,31.232558139534884,365,373,1,13,4,0.0,8.547619047619047,27,2.25,1,0,0,0.0,43,12,21.0,5.0,0.0,0,2010,22,0.7980164480986335,0.2169482227960858,-0.6789270407469369,-0.524467817425524,-0.8883847996331383,-0.3331077717589623,-0.1095443045610657,5.774465275432635,5.487817953439655,0.0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,clients à risque
372,2,363.6000000000001,30.300000000000008,19.81780650186732,11.333333333333334,1,373,2,13,12,0.0,0.0,11,5.5,1,1,0,0.0833333333333333,12,2,42.0,1.0,5.0,1,2010,26,-0.4009778803276879,-0.5413172195303969,3.137443662284226,3.269304700894938,-0.7569368066619425,0.019922823769658,-0.1052186459402911,0.6804665843671495,4.805659046737495,3.4436180975461075,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
